"ID","class1","class2","class3","class4","class5","class6","class7","class8","class9"
84,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
85,0.203107079423672,0.209886183885316,0.0603612476179584,0.142123242976906,0.0630459646350323,0.0675591259246588,0.174072411656845,0.0454002244419021,0.034444519437709
86,0.172929927258596,0.162457904614397,0.046443311717662,0.107129186719151,0.0681343969754201,0.0746087438659203,0.286882723490186,0.0382375790652281,0.0431762262934385
87,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
88,0.385673114469944,0.136419284982646,0.0306076009398928,0.0682674302506532,0.0512577305908809,0.0585867321355519,0.22263092505096,0.0221041263540647,0.024453055225406
89,0.167564932491217,0.243403081515713,0.0553514971624247,0.156510300664208,0.0582286653652087,0.0694095002958307,0.174401076849831,0.0432177288038989,0.0319132168516681
90,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
91,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
92,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
93,0.126587102951411,0.190503441470121,0.0398990966631513,0.125732128997295,0.0535683633693759,0.0593297586170332,0.351001573584243,0.0290597467335939,0.0243187876137752
94,0.274298883147006,0.173659801001109,0.0499605457899536,0.12395778509297,0.0563402657837808,0.0683544206511909,0.185848545204137,0.0381328735180053,0.0294468798118468
95,0.190716209985359,0.21715418587783,0.0579157864079174,0.135345752567178,0.0607989331558768,0.0663875154438341,0.193248077529079,0.0448077765522084,0.0336257624807176
96,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
97,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
98,0.258155512010758,0.154762069482159,0.0402488661897659,0.109906921694018,0.0559030058366017,0.0766356312896904,0.253214475259691,0.0252877334095843,0.025885784827733
99,0.157096101238616,0.283439726598489,0.0735004394520838,0.121158320595182,0.0592162570165113,0.0590771506029252,0.177538509837474,0.0319439214178749,0.0370295732408445
100,0.148077896969789,0.200864418561424,0.0475615181966454,0.108068334408126,0.0668020952685701,0.0700214910380594,0.278489002912203,0.0414401673026174,0.0386750753425653
101,0.204616287171798,0.208845107603383,0.0605533256850145,0.142325385531952,0.0626902927398313,0.0673233675074119,0.173930225760663,0.045455866169399,0.0342601418305479
102,0.203180128419741,0.209841475937418,0.0603703318831784,0.142133755697284,0.0630331598748088,0.0675500800388231,0.174049841239213,0.0454032473885276,0.0344379795210051
103,0.191309180567194,0.119832640340946,0.0450793964963481,0.114165635631841,0.0622114258065526,0.08554953835032,0.323963956669938,0.0271570591999137,0.0307311669369464
104,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
105,0.311094454629526,0.110286405654566,0.0363840828257369,0.0849445734463581,0.0584003828255098,0.081682674878081,0.261880594314795,0.0241602038075064,0.0311666276179202
106,0.172633729752171,0.246466084411367,0.0536894027232949,0.146781904004022,0.0580722643157124,0.0693596084744661,0.178741239097035,0.0429319322377677,0.0313238349841637
107,0.382820013763889,0.141546073344878,0.031122209239192,0.0713899752577368,0.0508571534409711,0.0573734196428753,0.220252403021727,0.0215509779356486,0.0230877743530819
108,0.172916605378125,0.162454538818552,0.0464457900396837,0.107132785611601,0.0681345647346464,0.0746088703619583,0.286906379574873,0.0382344058519485,0.043166059628612
109,0.123344784878956,0.289825955607073,0.0479779917561362,0.118229297699601,0.0562710907200087,0.0618856374453875,0.242235015890193,0.0316813231266563,0.0285489028759882
110,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
111,0.257578110215035,0.146337559301592,0.0397252099371058,0.0839755417948608,0.0603944865624731,0.0705754879155744,0.27155502401105,0.032597772287787,0.0372608079745219
112,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
113,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
114,0.387257005134418,0.149887062301725,0.0378771089406909,0.0856356011488729,0.0603522359314288,0.0599604093697037,0.167916513765051,0.0298180622542841,0.0212960011538256
115,0.100133965934545,0.27492237921682,0.0452254922233939,0.119332513128139,0.0571671242350971,0.0558309416405893,0.296739122393957,0.0258566540734107,0.0247918071540468
116,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
117,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
118,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
119,0.135727721266026,0.243781912344154,0.044350497589644,0.0990739966750198,0.0585838778427537,0.0617412009296419,0.286768569822901,0.0366111712434784,0.0333610522863813
120,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
121,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
122,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
123,0.17748878558401,0.16424134534191,0.0501106000353171,0.109806424781695,0.0690855078691544,0.0755515641964031,0.271439647058087,0.0387894354261003,0.0434866897073225
124,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
125,0.243684430120583,0.197118065404766,0.0560921561823303,0.138484573650268,0.0574817495562968,0.0606596675713338,0.179175141653501,0.0375685585913146,0.0297356572696072
126,0.185538992193691,0.219621158908556,0.0568183810853567,0.132708969331946,0.0602884310190489,0.0661494436852019,0.200920022595503,0.0444824639874621,0.0334721371932347
127,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
128,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
129,0.215007117632458,0.178365904268574,0.0424389388911675,0.100217626106146,0.0581955063565187,0.0743985255157427,0.268334691994793,0.0321368094609032,0.0309048797736961
130,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
131,0.117727483191256,0.286786167450986,0.0473830743658093,0.117589317197055,0.0565862651039672,0.0607824121291685,0.254874474270118,0.0303868329200998,0.0278839733715396
132,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
133,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
134,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
135,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
136,0.133943142512665,0.315371976179516,0.0421770807347067,0.106444445279061,0.0503142338764466,0.0577480512776749,0.23260248163054,0.0349429713303087,0.0264556171790804
137,0.153215174595437,0.156519957240577,0.0496449541338545,0.111716763451648,0.0757750245735282,0.0810838636833623,0.288232499508944,0.0438091274164211,0.0400026353962285
138,0.493456018554945,0.0914514533167557,0.0617586544718251,0.114835251365644,0.0832674221957717,0.0569295923896983,0.0534910962468649,0.0218196418509718,0.0229908696075232
139,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
140,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
141,0.171754151183698,0.163923103718861,0.0464757774112596,0.107220393922627,0.0679690718865072,0.0742214722324589,0.287790789357017,0.0380056776227611,0.0426395626648111
142,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
143,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
144,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
145,0.282546444927083,0.169992456166023,0.0417325871402371,0.0936563831784937,0.0615750991554482,0.0605829548656165,0.229360525021087,0.0268764349583248,0.0336771145876874
146,0.172929611010218,0.162458703884128,0.0464432757676582,0.107129156211193,0.0681343146416486,0.074608543173031,0.286882700209873,0.0382375260037857,0.0431761690984633
147,0.1664457293944,0.157885712188496,0.0474565440084949,0.117912037222993,0.0693666772598544,0.0747903510669172,0.288102596258355,0.035153119012272,0.0428872335882162
148,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
149,0.113847288950152,0.362052993228966,0.0359912537897918,0.0703366010608571,0.0470331857161977,0.0448094397309214,0.277958118966185,0.0247044126627386,0.0232667058941905
150,0.174992882576022,0.161959206931889,0.0462873719208508,0.106422837535657,0.0678812076653053,0.0745280823706423,0.286819916224831,0.0380759836766664,0.0430325110981361
151,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
152,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
153,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
154,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
155,0.20406202534081,0.209265787518172,0.0604815976405695,0.142260086618533,0.0628569874028177,0.0674297573569153,0.173859262993775,0.0454375606580668,0.0343469344703412
156,0.159683186255169,0.261372107289409,0.0504810689004749,0.143333328753876,0.0557290964745131,0.0697971323489467,0.188855192457655,0.0411795142346776,0.0295693732852786
157,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
158,0.173039014300486,0.223291621736421,0.053980556383514,0.126570299909149,0.0589554996620206,0.0654640234365276,0.22240455133476,0.0433836356834811,0.0329107975536412
159,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
160,0.372704478950526,0.111590357975551,0.030778721760881,0.0718642405708078,0.0556422223222214,0.0695321244823648,0.244328428234306,0.0211270496749235,0.0224323760284194
161,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
162,0.303258293931466,0.160667925222231,0.0464008928264511,0.115651956296717,0.0542384421194518,0.0674788814229057,0.190287535976868,0.0347954676392975,0.0272206045646123
163,0.172929800370109,0.16245793506697,0.0464433210962823,0.107129233481832,0.0681344140758427,0.0746087484567099,0.286882724977412,0.0382375877138942,0.043176234760948
164,0.37311804364536,0.128447190524007,0.0317693921257829,0.0685870050609634,0.0527501755445345,0.0625815529282396,0.230555065597063,0.0245764010689808,0.0276151735050691
165,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
166,0.357310854002718,0.139382033531916,0.0398341224527645,0.10025032240853,0.0509053951827141,0.0652329911057207,0.194992481767509,0.0287985128826996,0.0232932866654288
167,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
168,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
169,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
170,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
171,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
172,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
173,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
174,0.265307935360161,0.105588322032717,0.0354142555966438,0.0872747914272432,0.0681043059554972,0.0873882138834667,0.298282859320224,0.0238896271362081,0.0287496892878394
175,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
176,0.197195367378077,0.2126245092284,0.0596473786836435,0.141382759288632,0.0638793845188255,0.0682184304595778,0.177129987097413,0.0450854242772342,0.0348367590681973
